id,flow_rate,device_id,timeInstant,humidity,humiditySoil,temperature,commandInfo,totalFlow,created_at
f28de470-afe1-11ec-8ea6-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:29:11,76.00,100.0079.60,23.70,false," 0",1648603751
1656ae5a-afe2-11ec-b6a4-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:30:11,76.00,100.0080.00,23.70,false," 0",1648603811
3a187fd0-afe2-11ec-af88-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:31:11,76.00,100.0080.00,23.70,false," 0",1648603871
5ddfbd34-afe2-11ec-8b5e-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:32:11,76.00,100.0079.80,23.70,false," 0",1648603931
81a815c2-afe2-11ec-8db6-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:33:11,76.00,100.0080.00,23.70,false," 0",1648603991
a569e7d8-afe2-11ec-80dd-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:34:11,76.00,100.0080.00,23.70,false," 0",1648604051
c92f4c12-afe2-11ec-bfe1-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:35:11,76.00,100.0080.00,23.70,false," 0",1648604111
ecf5545c-afe2-11ec-a332-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:36:11,76.00,100.0080.00,23.70,false," 0",1648604171
10c0dbc2-afe3-11ec-b6ed-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:37:11,76.00,100.0079.20,23.70,false," 0",1648604231
347f159c-afe3-11ec-83e9-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:38:11,76.00,100.0080.00,23.70,false," 0",1648604291
584ba472-afe3-11ec-b45b-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:39:11,76.00,100.0080.00,23.68,false," 0",1648604351
7c0ab312-afe3-11ec-827f-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:40:11,76.00,100.0080.00,23.60,false," 0",1648604411
9fd65396-afe3-11ec-8dc0-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:41:11,76.00,100.0080.00,23.60,false," 0",1648604471
c399716e-afe3-11ec-a314-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:42:11,76.00,100.0080.00,23.68,false," 0",1648604531
e75efb5a-afe3-11ec-ae89-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:43:11,76.00,100.0080.00,23.60,false," 0",1648604591
0b22f474-afe4-11ec-b6c9-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:44:11,76.00,100.0080.00,23.60,false," 0",1648604651
2eea503c-afe4-11ec-bf11-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:45:11,76.00,100.0080.00,23.60,false," 0",1648604711
52ae6ca6-afe4-11ec-add7-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:46:11,76.00,100.0080.00,23.70,false," 0",1648604771
7677cbbe-afe4-11ec-aa6d-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:47:11,76.00,100.0080.00,23.68,false," 0",1648604831
9a378aa8-afe4-11ec-a2e1-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:48:11,76.00,100.0080.00,23.60,false," 0",1648604891
bdfb9dc6-afe4-11ec-ac58-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:49:11,76.00,100.0080.00,23.60,false," 0",1648604951
e1c50a9e-afe4-11ec-98be-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:50:11,76.00,100.0080.00,23.60,false," 0",1648605011
0587cc46-afe5-11ec-a060-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:51:11,76.00,100.0080.00,23.60,false," 0",1648605071
294f5a0e-afe5-11ec-ae56-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:52:11,76.00,100.0080.00,23.64,false," 0",1648605131
4d121fc6-afe5-11ec-8ef0-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:53:11,76.00,100.0080.00,23.70,false," 0",1648605191
70dd3828-afe5-11ec-b813-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:54:11,76.00,100.0080.00,23.60,false," 0",1648605251
949fe102-afe5-11ec-a6f3-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:55:11,76.00,100.0080.00,23.60,false," 0",1648605311
b863c09a-afe5-11ec-9b08-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:56:11,76.00,100.0080.00,23.60,false," 0",1648605371
dc280a5e-afe5-11ec-93f0-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:57:11,76.00,100.0079.75,23.68,false," 0",1648605431
ffee2360-afe5-11ec-87ae-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:58:11,76.00,100.0080.00,23.67,false," 0",1648605491
23c5b852-afe6-11ec-8238-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T01:59:11,76.00,100.0080.00,23.70,false," 0",1648605551
47924cf0-afe6-11ec-9f8d-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:00:11,76.00,100.0080.00,23.70,false," 0",1648605611
6b594ad0-afe6-11ec-9a7b-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:01:11,76.00,100.0079.00,23.70,false," 0",1648605671
8f196446-afe6-11ec-9c8b-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:02:11,76.00,100.0079.00,23.70,false," 0",1648605731
b2e2abd0-afe6-11ec-a9ef-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:03:11,76.00,100.0079.50,23.70,false," 0",1648605791
d6cbe692-afe6-11ec-94e1-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:04:12,76.00,100.0079.00,23.70,false," 0",1648605852
fa97aa02-afe6-11ec-8e74-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:05:12,76.00,100.0079.25,23.70,false," 0",1648605912
1e5dc49e-afe7-11ec-b134-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:06:12,76.00,100.0079.00,23.70,false," 0",1648605972
421a59d8-afe7-11ec-919c-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:07:12,76.00,100.0079.75,23.70,false," 0",1648606032
65df1b60-afe7-11ec-bbb9-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:08:12,76.00,100.0079.40,23.70,false," 0",1648606092
89a5c1f2-afe7-11ec-90f3-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:09:12,76.00,100.0079.00,23.70,false," 0",1648606152
ad677414-afe7-11ec-b594-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:10:12,76.00,100.0079.00,23.70,false," 0",1648606212
d1308d7c-afe7-11ec-b8cc-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:11:12,76.00,100.0079.00,23.70,false," 0",1648606272
f4f3eaa6-afe7-11ec-8bb7-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:12:12,76.00,100.0079.00,23.70,false," 0",1648606332
18be55ac-afe8-11ec-a17c-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:13:12,76.00,100.0079.00,23.70,false," 0",1648606392
3c80ceb6-afe8-11ec-aa3d-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:14:12,76.00,100.0079.00,23.70,false," 0",1648606452
604a998a-afe8-11ec-b1a7-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:15:12,76.00,100.0079.00,23.70,false," 0",1648606512
8408e9f8-afe8-11ec-b6c7-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:16:12,76.00,100.0079.00,23.70,false," 0",1648606572
a7d16dc4-afe8-11ec-b231-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:17:12,76.00,100.0079.00,23.80,false," 0",1648606632
cb93e7fa-afe8-11ec-80c7-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:18:12,76.00,100.0079.00,23.80,false," 0",1648606692
ef5ad7ac-afe8-11ec-a2a0-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:19:12,76.00,100.0079.00,23.70,false," 0",1648606752
132f1cf6-afe9-11ec-abce-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:20:12,76.00,100.0079.00,23.70,false," 0",1648606812
36e898f2-afe9-11ec-a39b-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:21:12,76.00,100.0079.00,23.70,false," 0",1648606872
5aaa2544-afe9-11ec-a3d6-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:22:12,76.00,100.0079.00,23.70,false," 0",1648606932
7e76a59c-afe9-11ec-920c-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:23:12,76.00,100.0079.00,23.76,false," 0",1648606992
a234a9ca-afe9-11ec-b804-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:24:12,76.00,100.0079.00,23.80,false," 0",1648607052
c5fa73f8-afe9-11ec-93b9-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:25:12,76.00,100.0079.00,23.80,false," 0",1648607112
e9bcad38-afe9-11ec-84bb-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:26:12,76.00,100.0078.00,23.80,false," 0",1648607172
0d8609c6-afea-11ec-83cc-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:27:12,76.00,100.0079.00,23.80,false," 0",1648607232
3149da86-afea-11ec-8d08-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:28:12,76.00,100.0078.00,23.80,false," 0",1648607292
55106aa2-afea-11ec-9e03-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:29:12,76.00,100.0078.00,23.80,false," 0",1648607352
78d64132-afea-11ec-a23b-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:30:12,76.00,100.0079.00,23.80,false," 0",1648607412
9ccc83e4-afea-11ec-97c7-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:31:12,76.00,100.0079.00,23.80,false," 0",1648607472
c08edd90-afea-11ec-b183-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:32:12,76.00,100.0079.00,23.70,false," 0",1648607532
e4539914-afea-11ec-b81d-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:33:12,76.00,100.0078.75,23.70,false," 0",1648607592
08183062-afeb-11ec-99c0-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:34:12,76.00,100.0079.00,23.80,false," 0",1648607652
2bdcc3fa-afeb-11ec-bbc4-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:35:12,76.00,100.0079.00,23.70,false," 0",1648607712
4fa0f39c-afeb-11ec-b070-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:36:12,76.00,100.0078.40,23.78,false," 0",1648607772
736c63e2-afeb-11ec-9c42-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:37:12,76.00,100.0078.75,23.80,false," 0",1648607832
972c553a-afeb-11ec-a7aa-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:38:12,76.00,100.0079.00,23.70,false," 0",1648607892
baf36fbc-afeb-11ec-941b-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:39:12,76.00,100.0079.00,23.70,false," 0",1648607952
deb83b1c-afeb-11ec-afa2-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:40:13,76.00,100.0079.00,23.70,false," 0",1648608013
0282d70a-afec-11ec-b62a-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:41:13,76.00,100.0079.00,23.70,false," 0",1648608073
2644c19e-afec-11ec-851c-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:42:13,76.00,100.0079.00,23.70,false," 0",1648608133
4a086e8c-afec-11ec-b90c-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:43:13,76.00,100.0079.00,23.80,false," 0",1648608193
6dd1005e-afec-11ec-83f1-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:44:13,76.00,100.0079.00,23.80,false," 0",1648608253
919a7d30-afec-11ec-92e3-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:45:13,76.00,100.0078.80,23.80,false," 0",1648608313
b57d0c72-afec-11ec-af10-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:46:13,76.00,100.0079.00,23.78,false," 0",1648608373
d94ba488-afec-11ec-a5de-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:47:13,76.00,100.0079.00,23.80,false," 0",1648608433
fd07b5ce-afec-11ec-b1b4-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:48:13,76.00,100.0079.00,23.78,false," 0",1648608493
20ce7a06-afed-11ec-83be-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:49:13,76.00,100.0078.33,23.80,false," 0",1648608553
449a6ca6-afed-11ec-a0fd-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:50:13,76.00,100.0079.00,23.80,false," 0",1648608613
68606b72-afed-11ec-bce0-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:51:13,76.00,100.0079.00,23.80,false," 0",1648608673
8c1fd5e8-afed-11ec-9e3c-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:52:13,76.00,100.0079.00,23.80,false," 0",1648608733
afe39e92-afed-11ec-a936-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:53:13,76.00,100.0079.00,23.80,false," 0",1648608793
d3a7524c-afed-11ec-96a4-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:54:13,76.00,100.0078.00,23.80,false," 0",1648608853
f791e208-afed-11ec-92fc-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:55:13,76.00,100.0078.00,23.80,false," 0",1648608913
1b430114-afee-11ec-9631-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:56:13,76.00,100.0078.60,23.80,false," 0",1648608973
3f07131a-afee-11ec-bc4a-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:57:13,76.00,100.0078.00,23.80,false," 0",1648609033
62cafd20-afee-11ec-be12-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:58:13,76.00,100.0079.00,23.80,false," 0",1648609093
86903fe0-afee-11ec-ad4b-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T02:59:13,76.00,100.0079.00,23.80,false," 0",1648609153
aa593652-afee-11ec-897e-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:00:13,76.00,100.0078.80,23.80,false," 0",1648609213
ce1afabc-afee-11ec-9127-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:01:13,76.00,100.0079.00,23.80,false," 0",1648609273
f1e16b84-afee-11ec-9df6-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:02:13,76.00,100.0078.80,23.80,false," 0",1648609333
15ac3ad0-afef-11ec-91e6-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:03:13,76.00,100.0078.00,23.80,false," 0",1648609393
3971438e-afef-11ec-bea8-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:04:13,76.00,100.0078.75,23.80,false," 0",1648609453
5d37c856-afef-11ec-96a8-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:05:13,76.00,100.0079.00,23.72,false," 0",1648609513
80fd292a-afef-11ec-b774-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:06:13,76.00,100.0078.80,23.70,false," 0",1648609573
a4c17136-afef-11ec-a857-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:07:13,76.00,100.0079.00,23.80,false," 0",1648609633
c886ba9a-afef-11ec-b1b9-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:08:13,76.00,100.0079.00,23.78,false," 0",1648609693
ec4b9ebe-afef-11ec-abda-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:09:13,76.00,100.0079.00,23.80,false," 0",1648609753
1028e256-aff0-11ec-8148-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:10:13,76.00,100.0079.00,23.78,false," 0",1648609813
33efd1ae-aff0-11ec-a109-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:11:13,76.00,100.0079.00,23.80,false," 0",1648609873
57b5b95a-aff0-11ec-be70-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:12:13,76.00,100.0079.00,23.78,false," 0",1648609933
7b7cbfc8-aff0-11ec-bee5-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:13:13,76.00,100.0079.00,23.80,false," 0",1648609993
9f40f848-aff0-11ec-bd12-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:14:14,76.00,100.0079.00,23.80,false," 0",1648610054
c303bb58-aff0-11ec-b219-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:15:14,76.00,100.0078.20,23.76,false," 0",1648610114
e6ceb89e-aff0-11ec-922f-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:16:14,76.00,100.0079.00,23.72,false," 0",1648610174
0ac09984-aff1-11ec-9db0-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:17:14,76.00,100.0079.00,23.78,false," 0",1648610234
2e854932-aff1-11ec-a800-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:18:14,76.00,100.0078.40,23.70,false," 0",1648610294
5245a3ee-aff1-11ec-8d54-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:19:14,76.00,100.0079.00,23.74,false," 0",1648610354
761b363a-aff1-11ec-8baf-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:20:14,76.00,100.0079.00,23.70,false," 0",1648610414
99cf5598-aff1-11ec-a43e-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:21:14,76.00,100.0079.00,23.70,false," 0",1648610474
bd99292c-aff1-11ec-b610-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:22:14,76.00,100.0078.75,23.70,false," 0",1648610534
e15c625c-aff1-11ec-9fa5-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:23:14,76.00,100.0079.00,23.70,false," 0",1648610594
0525d254-aff2-11ec-b898-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:24:14,76.00,100.0079.00,23.70,false," 0",1648610654
290f5230-aff2-11ec-9b36-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:25:14,76.00,100.0078.00,23.70,false," 0",1648610714
4ca905ba-aff2-11ec-a2bc-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:26:14,76.00,100.0079.00,23.70,false," 0",1648610774
70a33b3e-aff2-11ec-b793-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:27:14,76.00,100.0078.80,23.70,false," 0",1648610834
9468363c-aff2-11ec-8f05-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:28:14,76.00,100.0079.00,23.70,false," 0",1648610894
b841183a-aff2-11ec-b864-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:29:14,76.00,100.0079.00,23.70,false," 0",1648610954
dc0c176a-aff2-11ec-a00e-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:30:14,76.00,100.0079.00,23.70,false," 0",1648611014
ffc0d1d2-aff2-11ec-b92c-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:31:14,76.00,100.0078.60,23.70,false," 0",1648611074
23879510-aff3-11ec-8f90-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:32:14,76.00,100.0079.00,23.70,false," 0",1648611134
4757449a-aff3-11ec-81b3-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:33:14,76.00,100.0078.00,23.70,false," 0",1648611194
6b1a0b7e-aff3-11ec-9914-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:34:14,76.00,100.0078.60,23.70,false," 0",1648611254
8ee20fd4-aff3-11ec-8f21-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:35:14,76.00,100.0079.00,23.70,false," 0",1648611314
b2a2a802-aff3-11ec-84c8-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:36:15,76.00,100.0078.00,23.70,false," 0",1648611375
d6693742-aff3-11ec-9e30-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:37:15,76.00,100.0078.75,23.70,false," 0",1648611435
fa334532-aff3-11ec-86b7-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:38:15,76.00,100.0079.00,23.70,false," 0",1648611495
1df4cc20-aff4-11ec-ade1-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:39:15,76.00,100.0079.00,23.60,false," 0",1648611555
41cbbafa-aff4-11ec-9277-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:40:15,76.00,100.0078.75,23.60,false," 0",1648611615
657f8440-aff4-11ec-9a80-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:41:15,76.00,100.0078.33,23.62,false," 0",1648611675
894ac24a-aff4-11ec-acd5-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:42:15,76.00,100.0079.00,23.63,false," 0",1648611735
ad232a54-aff4-11ec-b5f4-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:43:15,76.00,100.0079.00,23.60,false," 0",1648611795
d0ea8d06-aff4-11ec-a12b-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:44:15,76.00,100.0079.00,23.60,false," 0",1648611855
f4cc6604-aff4-11ec-8b7a-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:45:15,76.00,100.0079.00,23.60,false," 0",1648611915
18920350-aff5-11ec-879d-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:46:15,76.00,100.0079.00,23.67,false," 0",1648611975
3c55114c-aff5-11ec-8de2-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:47:15,76.00,100.0079.00,23.67,false," 0",1648612035
60176b2a-aff5-11ec-a7bb-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:48:15,76.00,100.0078.50,23.70,false," 0",1648612095
83e0db36-aff5-11ec-a84a-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:49:15,76.00,100.0079.00,23.70,false," 0",1648612155
a7a78240-aff5-11ec-ad76-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:50:15,76.00,100.0079.00,23.67,false," 0",1648612215
cb70ab34-aff5-11ec-9a79-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:51:15,76.00,100.0078.50,23.67,false," 0",1648612275
ef4c1be2-aff5-11ec-854b-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:52:15,76.00,100.0079.00,23.70,false," 0",1648612335
1317ceb8-aff6-11ec-b0f3-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:53:15,76.00,100.0079.00,23.70,false," 0",1648612395
36c41862-aff6-11ec-b639-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:54:15,76.00,100.0079.00,23.68,false," 0",1648612455
5a8559aa-aff6-11ec-90ae-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:55:15,76.00,100.0079.00,23.60,false," 0",1648612515
7e45caf0-aff6-11ec-b05a-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:56:15,76.00,100.0079.00,23.60,false," 0",1648612575
a2105018-aff6-11ec-88c7-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:57:15,76.00,100.0078.75,23.63,false," 0",1648612635
c5d43ba4-aff6-11ec-a344-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:58:15,76.00,100.0079.00,23.60,false," 0",1648612695
e9962692-aff6-11ec-ae97-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T03:59:15,76.00,100.0079.00,23.63,false," 0",1648612755
0d5da8a2-aff7-11ec-a84a-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:00:15,76.00,100.0079.00,23.60,false," 0",1648612815
312a79b8-aff7-11ec-a26f-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:01:15,76.00,100.0078.25,23.62,false," 0",1648612875
5511d98e-aff7-11ec-94e8-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:02:15,76.00,100.0079.00,23.70,false," 0",1648612935
78d6e86e-aff7-11ec-8f08-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:03:16,76.00,100.0078.25,23.60,false," 0",1648612996
9ca2a1c0-aff7-11ec-a502-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:04:16,76.00,100.0079.00,23.62,false," 0",1648613056
c0660d72-aff7-11ec-a15d-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:05:16,76.00,100.0079.00,23.60,false," 0",1648613116
e4358f20-aff7-11ec-8ba4-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:06:16,76.00,100.0079.00,23.60,false," 0",1648613176
07ee217a-aff8-11ec-bc1b-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:07:16,76.00,100.0079.00,23.60,false," 0",1648613236
2bb349fa-aff8-11ec-b0be-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:08:16,76.00,100.0079.00,23.60,false," 0",1648613296
4fa4bc72-aff8-11ec-87f0-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:09:16,76.00,100.0079.00,23.60,false," 0",1648613356
736a6030-aff8-11ec-98e5-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:10:16,76.00,100.0079.00,23.60,false," 0",1648613416
97247ab0-aff8-11ec-934c-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:11:16,76.00,100.0079.00,23.60,false," 0",1648613476
bb0cfae2-aff8-11ec-aebf-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:12:16,76.00,100.0079.00,23.56,false," 0",1648613536
deb0d4dc-aff8-11ec-8380-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:13:16,76.00,100.0079.00,23.50,false," 0",1648613596
02784d64-aff9-11ec-b652-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:14:16,76.00,100.0079.00,23.50,false," 0",1648613656
26404c92-aff9-11ec-a27d-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:15:16,76.00,100.0079.00,23.50,false," 0",1648613716
4a050ce4-aff9-11ec-a82d-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:16:16,76.00,100.0079.00,23.50,false," 0",1648613776
6dc6120e-aff9-11ec-ba41-0e9170a2fd2b," 0",Thing:smartirrigation005,30-03-2022T04:17:16,76.00,100.0079.00,23.50,false," 0",1648613836
